,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
982,-51.8057,-30.8573,-93.75728155339806,523,1545.2873236926823,223,-48.958205
983,-51.8108,-30.8482,-98.63636363636364,760,1545.304098065143,266,-48.95379333
984,-51.8016,-30.8597,-82.77586206896551,436,1545.6488289937035,205,-48.94938
985,-51.8039,-30.8586,-91.35593220338984,464,1549.8418825974022,214,-48.953755
986,-51.7826,-30.8564,-100.93150684931508,538,1550.125368977143,132,-48.94964833
987,-51.7827,-30.8565,-99.7608695652174,538,1550.4329374748884,133,-48.95752667
988,-51.8058,-30.8573,-90.265625,523,1551.818248973206,223,-48.958205
989,-51.7994,-30.8605,-88.84146341463415,437,1552.7872421737027,197,-48.95383833
990,-51.7943,-30.8611,-95.08,410,1553.1537045966156,179,-48.953905
991,-51.7942,-30.8611,-95.92592592592592,410,1553.4163971979854,178,-48.940465
992,-51.8109,-30.8482,-100.5,760,1554.8397522940625,266,-48.95379333
993,-51.7995,-30.8605,-91.48571428571428,437,1555.5857266316732,197,-48.95383833
994,-51.8016,-30.8598,-86.69354838709677,436,1555.679792596141,205,-48.94938
995,-51.7824,-30.8563,-102.22222222222224,568,1557.1680204989036,131,-48.94126667
996,-51.7825,-30.8564,-102.30909090909093,538,1557.2777558650407,132,-48.94964833
997,-51.8059,-30.8573,-95.44,523,1558.3805139147473,223,-48.958205
998,-51.8039,-30.8587,-90.29310344827586,464,1558.9787324848378,214,-48.953755
999,-51.8106,-30.8502,-94.90243902439023,700,1559.7551282864306,257,-48.945695
1000,-51.7945,-30.8612,-87.85585585585585,410,1563.8908554821396,179,-48.953905
1001,-51.7944,-30.8612,-91.09166666666668,410,1564.0347593219012,179,-48.953905
1002,-51.804,-30.8587,-100.77884615384616,464,1564.4001117085895,214,-48.953755
1003,-51.7823,-30.8563,-102.94594594594597,568,1564.4051862371996,131,-48.94126667
1004,-51.7822,-30.8562,-102.71428571428572,568,1564.4915124735378,131,-48.94126667
1005,-51.8016,-30.8599,-89.67123287671231,436,1565.724995709923,205,-48.94938
1006,-51.7995,-30.8606,-92.01428571428572,437,1566.1810705433402,197,-48.95383833
1007,-51.7996,-30.8606,-89.45185185185187,437,1569.013972881297,197,-48.95383833
1008,-51.8107,-30.8502,-91.52173913043478,700,1569.0861523072458,257,-48.945695
1009,-51.8041,-30.8587,-101.1917808219178,464,1569.8610483882906,215,-48.94934167
1010,-51.8061,-30.8573,-102.21875,523,1571.597490583211,224,-48.96039167
1011,-51.7821,-30.8562,-102.8,568,1571.8113847758725,130,-48.95470833
1012,-51.7946,-30.8613,-87.50427350427348,410,1574.8919613389526,180,-48.95585667
1013,-51.7945,-30.8613,-86.55645161290323,410,1574.9767726233354,179,-48.953905
1014,-51.8042,-30.8587,-105.1829268292683,464,1575.3611311510024,215,-48.94934167
1015,-51.8016,-30.86,-89.70731707317074,436,1575.7841660186782,204,-48.96223667
1016,-51.8093,-30.8537,-95.0,611,1577.2142300745384,242,-48.94668833
1017,-51.8062,-30.8573,-101.61428571428571,523,1578.2514281207527,224,-48.96039167
1018,-51.8108,-30.8502,-91.5,700,1578.4199831512424,257,-48.945695
1019,-51.782,-30.8562,-103.67123287671232,568,1579.15526511248,130,-48.95470833
1020,-51.7819,-30.8561,-104.53424657534244,568,1579.4924307952704,130,-48.95470833
1021,-51.7996,-30.8607,-93.47777777777776,407,1579.5970566491167,197,-48.95383833
1022,-51.8015,-30.8601,-93.9344262295082,436,1581.8979861623939,204,-48.96223667
1023,-51.7867,-30.8596,-88.25,475,1583.359540548984,151,-48.94958
1024,-51.8063,-30.8573,-98.96969696969695,523,1584.9351568886443,224,-48.96039167
1025,-51.8094,-30.8537,-94.4761904761905,611,1585.6923062227675,242,-48.94668833
1026,-51.7947,-30.8614,-94.7283950617284,410,1585.9519471447848,180,-48.95585667
1027,-51.7818,-30.8561,-107.0,568,1586.9160834647573,129,-48.96102833
1028,-51.7995,-30.8608,-94.37037037037037,407,1587.391893450162,197,-48.95383833
1029,-51.8109,-30.8502,-96.34883720930232,700,1587.7565713150934,257,-48.945695
1030,-51.8043,-30.8588,-103.6341463414634,464,1589.9356096125355,215,-48.94934167
1031,-51.8109,-30.8503,-94.08108108108108,700,1590.1963250457698,257,-48.945695
1032,-51.8015,-30.8602,-100.15384615384616,436,1592.009387070138,204,-48.96223667
1033,-51.7818,-30.8562,-108.05660377358492,568,1593.9137214053017,130,-48.95470833
1034,-51.8095,-30.8537,-93.0,611,1594.1826879412909,242,-48.94668833
1035,-51.7994,-30.8609,-97.90625,407,1595.2830504062258,196,-48.956205
1036,-51.8044,-30.8588,-100.80597014925372,464,1595.48117124749,215,-48.94934167
1037,-51.7948,-30.8615,-96.05555555555556,410,1597.0695894645883,180,-48.95585667
1038,-51.7949,-30.8615,-94.3731343283582,410,1597.1578054375354,181,-48.95786833
1039,-51.795,-30.8615,-92.9014084507042,410,1597.3032938661868,181,-48.95786833
1040,-51.8014,-30.8603,-95.64516129032258,436,1598.2722130681368,203,-48.95803667
1041,-51.8065,-30.8573,-99.91803278688523,522,1598.3904915728353,225,-48.96256667
1042,-51.81100000000001,-30.8503,-97.41509433962266,700,1599.5213673401859,257,-48.945695
1043,-51.8045,-30.8588,-100.27142857142856,464,1601.0646686702428,215,-48.94934167
1044,-51.7865,-30.8597,-84.0,445,1602.3478615088177,151,-48.94958
1045,-51.7993,-30.861,-95.875,407,1603.2691051020977,196,-48.956205
1046,-51.8013,-30.8604,-92.96969696969695,436,1604.6442220065614,203,-48.95803667
1047,-51.8066,-30.8573,-103.03125,522,1605.1613608556834,225,-48.96256667
1048,-51.8046,-30.8588,-98.22222222222224,464,1606.685706382308,216,-48.95374
1049,-51.8096,-30.8538,-96.33333333333331,610,1607.7803426351013,242,-48.94668833
1050,-51.7817,-30.8563,-106.19852941176472,569,1608.338997267786,130,-48.95470833
1051,-51.795,-30.8616,-92.2439024390244,410,1608.3881778938162,181,-48.95786833
1052,-51.7951,-30.8616,-88.8515625,410,1608.5895257922964,181,-48.95786833
1053,-51.8111,-30.8503,-97.1304347826087,700,1608.8492326720689,257,-48.945695
1054,-51.8012,-30.8605,-91.16666666666669,436,1611.1241182568904,202,-48.94010667
1055,-51.7992,-30.8611,-92.8,407,1611.3486463918698,195,-48.962065
1056,-51.8067,-30.8573,-100.16666666666669,522,1611.9605480398197,225,-48.96256667
1057,-51.8115,-30.8482,-95.0,759,1612.0611230875093,266,-48.95379333
1058,-51.8047,-30.8588,-96.40625,464,1612.3438917600974,216,-48.95374
1059,-51.7993,-30.8611,-96.97368421052632,407,1613.9322127966816,196,-48.956205
1060,-51.8013,-30.8605,-95.03125,436,1614.8415545989608,203,-48.95803667
1061,-51.8048,-30.8588,-97.05797101449276,464,1618.0388350941257,216,-48.95374
1062,-51.8068,-30.8573,-99.44,522,1618.7876963054632,225,-48.96256667
1063,-51.795,-30.8617,-87.57894736842104,410,1619.4730870763162,181,-48.95786833
1064,-51.7991,-30.8612,-91.875,407,1619.5202749308335,195,-48.962065
1065,-51.7951,-30.8617,-86.68656716417911,410,1619.6730567593042,181,-48.95786833
1066,-51.8012,-30.8606,-91.50909090909092,436,1621.3565106920767,202,-48.94010667
1067,-51.7992,-30.8612,-92.46875,407,1622.034421251649,195,-48.962065
1068,-51.7816,-30.8564,-105.45205479452056,539,1622.7681519317541,130,-48.95470833
1069,-51.8049,-30.8588,-96.28205128205128,464,1623.7701496260918,217,-48.95816333
1070,-51.8069,-30.8573,-102.23076923076924,522,1625.6424533698057,225,-48.96256667
1071,-51.8113,-30.8503,-96.56521739130434,699,1627.5132382786094,257,-48.945695
1072,-51.805,-30.8588,-97.59615384615384,463,1629.5374515884394,217,-48.95816333
1073,-51.7816,-30.8565,-104.98305084745763,539,1629.838093620934,130,-48.95470833
1074,-51.7991,-30.8613,-86.22222222222223,407,1630.2278870134496,195,-48.962065
1075,-51.795,-30.8618,-84.11650485436894,380,1630.5580209037219,181,-48.95786833
1076,-51.785,-30.8592,-84.45945945945945,476,1631.318737296612,146,-48.95402333
1077,-51.8117,-30.8483,-93.0,759,1632.0068794548245,265,-48.95370667
1078,-51.7845,-30.8589,-78.3050847457627,477,1632.18647356362,144,-48.95507167
1079,-51.7848,-30.8591,-76.875,477,1633.222683571791,145,-48.957615
1080,-51.8013,-30.8607,-81.5945945945946,406,1635.270947858198,202,-48.94010667
1081,-51.8051,-30.8588,-96.8780487804878,463,1635.3403602371964,217,-48.95816333
1082,-51.7846,-30.859,-79.9887640449438,477,1635.4233918066952,144,-48.95507167
1083,-51.7849,-30.8592,-83.37142857142857,476,1636.7754933617275,145,-48.957615
1084,-51.8114,-30.8503,-97.83333333333331,699,1636.8492841980171,257,-48.945695
1085,-51.7844,-30.8589,-81.45544554455445,477,1637.919666503423,143,-48.94100667
1086,-51.799,-30.8614,-90.14406779661016,407,1638.5112409008348,194,-48.95385167
1087,-51.7847,-30.8591,-89.3611111111111,477,1638.7847647738445,145,-48.957615
1088,-51.7852,-30.8594,-88.0,476,1638.929138972215,147,-48.95402
1089,-51.807,-30.8574,-101.94444444444444,522,1640.2269810962052,225,-48.96256667
1090,-51.785,-30.8593,-86.13953488372093,476,1640.4513234214278,146,-48.95402333
1091,-51.8052,-30.8588,-97.44444444444444,463,1641.1784978721187,217,-48.95816333
1092,-51.8118,-30.8483,-94.27272727272728,759,1641.5405345184504,265,-48.95370667
1093,-51.795,-30.8619,-78.90163934426229,380,1641.6429788770247,181,-48.95786833
1094,-51.81,-30.8538,-93.0,610,1641.8016890852123,243,-48.94663333
1095,-51.7951,-30.8619,-79.6484375,380,1641.8402479465485,181,-48.95786833
1096,-51.7851,-30.8594,-90.5,476,1644.2493485237783,146,-48.95402333
1097,-51.7815,-30.8566,-104.34782608695652,539,1644.2837123887743,130,-48.95470833
1098,-51.8115,-30.8503,-99.03448275862068,699,1646.187964388592,258,-48.94819167
1099,-51.8053,-30.8588,-97.5137614678899,463,1647.0514898776444,218,-48.95885333
1100,-51.8014,-30.8608,-89.54385964912281,406,1649.1979849057668,203,-48.95803667
1101,-51.8119,-30.8483,-98.4,759,1651.0745587804463,266,-48.95379333
1102,-51.7815,-30.8567,-102.61016949152544,539,1651.410396831016,131,-48.94126667
1103,-51.7843,-30.859,-81.83177570093459,477,1652.529594412353,143,-48.94100667
1104,-51.8015,-30.8608,-93.93548387096772,406,1652.940480256561,203,-48.95803667
1105,-51.8054,-30.8588,-94.5,463,1652.9589647377322,218,-48.95885333
1106,-51.7952,-30.862,-84.5,380,1653.1751703270315,182,-48.95389333
1107,-51.7953,-30.862,-87.03846153846153,380,1653.481726959751,182,-48.95389333
1108,-51.7988,-30.8616,-92.5,407,1655.3422001288761,194,-48.95385167
1109,-51.7989,-30.8616,-93.96774193548389,407,1657.636444865054,194,-48.95385167
1110,-51.7842,-30.859,-81.53846153846153,477,1658.3027921259081,143,-48.94100667
1111,-51.7839,-30.8588,-92.01612903225808,477,1658.4239801290112,142,-48.95497667
1112,-51.8055,-30.8588,-99.296875,463,1658.900554064835,218,-48.95885333
1113,-51.8073,-30.8574,-100.3913043478261,522,1660.9366842297381,226,-48.96259333
1114,-51.784,-30.8589,-92.3409090909091,477,1661.205355596992,142,-48.95497667
1115,-51.7837,-30.8587,-93.70270270270272,477,1661.804701628773,141,-48.95757167
1116,-51.8015,-30.8609,-93.27777777777776,406,1663.1373051351527,203,-48.95803667
1117,-51.7987,-30.8617,-95.07936507936508,408,1663.8871321160707,193,-48.95611167
1118,-51.7841,-30.859,-90.72881355932203,477,1664.1109399097777,143,-48.94100667
1119,-51.7838,-30.8588,-95.50769230769232,477,1664.3966321103478,142,-48.95497667
1120,-51.7953,-30.8621,-91.625,380,1664.561711386022,182,-48.95389333
1121,-51.8117,-30.8503,-96.89333333333332,699,1664.8730502508372,258,-48.94819167
1122,-51.7954,-30.8621,-93.25806451612904,380,1664.9211217558736,182,-48.95389333
1123,-51.7955,-30.8621,-91.38888888888889,380,1665.3353915742657,183,-48.949475
1124,-51.7814,-30.8568,-97.73737373737372,539,1665.8714187748676,131,-48.94126667
1125,-51.8016,-30.8609,-83.42857142857143,406,1666.9033856652597,203,-48.95803667
1126,-51.7839,-30.8589,-89.90322580645163,477,1667.1131586680567,142,-48.95497667
