mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00484933853149414,0.0007019252326942492,0.0009224891662597656,0.0005165116605563246,mse,100,sqrt,random,"{'criterion': 'mse', 'max_depth': 100, 'max_features': 'sqrt', 'splitter': 'random'}",-11.947348261142398,-7.511447224587439,-7.096592797425612,-6.051031631935999,-9.512205303424022,-8.423725043703095,2.0892062942123433,65
0.010625934600830078,0.003544778167551454,0.0017339706420898438,0.0006430817340557076,mse,100,log2,best,"{'criterion': 'mse', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'best'}",-12.569091089472474,-8.23344313044175,-7.022236940185727,-6.043581987261957,-9.104567638844552,-8.594584157241291,2.2435284348241002,97
0.007677125930786133,0.001452047790627463,0.002438068389892578,0.000844637246311904,mse,100,log2,random,"{'criterion': 'mse', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'random'}",-11.038651832446883,-7.237482157858985,-6.4511416143642135,-6.681880816168734,-7.051992551326843,-7.692229794433132,1.6956617897163875,4
0.012075281143188477,0.0028561535190096453,0.0020298004150390626,0.0008858472077508705,mse,100,2,best,"{'criterion': 'mse', 'max_depth': 100, 'max_features': 2, 'splitter': 'best'}",-12.168865425109267,-7.917299323180453,-6.83289554776525,-8.131798998231774,-9.311752563096201,-8.872522371476588,1.8264720340663723,126
0.009177160263061524,0.0005055136547193835,0.0023732662200927736,0.0003895000012518057,mse,100,2,random,"{'criterion': 'mse', 'max_depth': 100, 'max_features': 2, 'splitter': 'random'}",-12.322084175518315,-7.4208888515848885,-9.19038483162411,-5.924342340490686,-9.626348641501894,-8.896809768143978,2.1617041061092386,128
0.013079023361206055,0.002635429212584591,0.0020348072052001954,0.000922358400187797,mse,120,sqrt,best,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'best'}",-12.336525055902737,-8.425345253023677,-6.165184099996621,-5.654446347374837,-9.959013986106454,-8.508102948480865,2.4658236853220634,81
0.006361579895019532,0.0011201548283829453,0.001748371124267578,0.00033857900906035255,mse,120,sqrt,random,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'random'}",-11.055760214611656,-7.330726743908992,-7.332831171401565,-6.581766404064874,-10.243803044206116,-8.508977515638641,1.7878176362859182,82
0.011005973815917969,0.0026626414529698737,0.001807260513305664,0.000732714211589959,mse,120,log2,best,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'best'}",-12.801144756839173,-7.290962554912671,-7.464112769168964,-6.254224266696395,-9.528093007027488,-8.667707470928939,2.3235548202818226,109
0.006649398803710937,0.0018713338682305794,0.001526784896850586,0.00040522875781010876,mse,120,log2,random,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'random'}",-12.42755515384552,-8.266343714881522,-7.163249594180014,-5.599974319711367,-8.568864479950417,-8.405197452513766,2.2643824783554902,63
0.007765054702758789,0.000486375888184622,0.0015799522399902344,0.0004776654535813352,mse,120,2,best,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 2, 'splitter': 'best'}",-10.015607859006947,-7.804104012585383,-7.143166520482879,-5.454092713192381,-8.84462168230443,-7.852318557514404,1.5440980893559126,9
0.004483938217163086,0.0004593214213285643,0.0014928340911865234,0.00039096688442354603,mse,120,2,random,"{'criterion': 'mse', 'max_depth': 120, 'max_features': 2, 'splitter': 'random'}",-13.82490306992964,-7.72543771283906,-7.18268533083359,-5.963246861881649,-8.357234480263715,-8.61070149114953,2.7233832545238403,100
0.01089463233947754,0.0030219084722860265,0.0013117313385009766,0.0004343670719447362,mse,150,sqrt,best,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'best'}",-13.901857571073263,-6.977157543116294,-7.733653667399719,-6.8035194450226655,-6.842619334430259,-8.451761512208439,2.745895965022621,69
0.006462764739990234,0.0025220104839992967,0.002499818801879883,0.00179479159518191,mse,150,sqrt,random,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'random'}",-10.715275036826858,-8.73633825953562,-7.53886782198012,-6.422123588080216,-11.174100908670352,-8.917341123018634,1.8157418491341644,130
0.011977529525756836,0.003452387871229486,0.0015377521514892579,0.00099808231393589,mse,150,log2,best,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'best'}",-13.039823235020775,-6.743041345827597,-7.331480549478094,-6.662840604607279,-8.74584978489758,-8.504607103966265,2.3873762609916755,78
