,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
670,-48.954175,-16.31862667,-70.0,405,608.2026278894643,51,8.58
667,-48.95417833,-16.31863,-70.0,405,608.2893438623269,51,8.58
665,-48.95418,-16.31863167,-70.0,405,608.3329898126782,51,8.58
664,-48.95419167,-16.318645,-73.0,405,608.5381185482413,52,8.92
672,-48.95420833,-16.31866167,-73.0,405,608.9866442074588,52,8.92
669,-48.95428333,-16.31873167,-71.0,405,611.4369166583358,53,9.28
666,-48.954285,-16.31873,-71.09756097560975,405,611.687004679639,53,9.28
676,-48.95448333,-16.318604999999998,-72.0,405,636.9953655321661,53,9.28
677,-48.95453833,-16.31855667,-72.0,405,644.8340180109407,53,9.28
755,-48.947875,-16.31609167,-93.0,438,646.0132270605635,347,0.64
746,-48.94787333,-16.31605833,-92.5,438,649.6192727680103,347,0.64
757,-48.947905,-16.31601833,-93.0,438,653.0149424649529,347,0.64
758,-48.94795667,-16.31598333,-95.0,438,655.3732556278891,348,0.62
760,-48.94798833,-16.31595667,-96.0,438,657.4082870383106,348,0.62
766,-48.948045,-16.315910000000002,-99.0,438,660.9982855120687,349,0.59
752,-48.94820667,-16.31578667,-104.0,438,670.589436159967,350,0.57
648,-48.95472833,-16.31839833,-76.0,405,671.4095970036265,52,8.92
761,-48.94826833,-16.315739999999998,-103.0,438,674.360970788916,351,0.54
763,-48.94832833,-16.315695,-104.0,438,678.0650446240476,351,0.54
646,-48.954795,-16.31834167,-76.0,405,680.80620206136,52,8.92
764,-48.948385,-16.31565333,-104.0,438,681.5430757450969,352,0.51
649,-48.95486167,-16.31828333,-82.0,405,690.3078528647003,52,8.92
738,-48.94855833,-16.31552833,-97.0,437,692.3233159628797,353,0.47
734,-48.95158833,-16.31580333,-87.0,436,692.9179601322107,16,1.25
736,-48.94859,-16.31550333,-102.0,437,694.5949961668107,353,0.47
778,-48.94519333,-16.31698333,-98.0,439,695.7335581680586,323,4.5
740,-48.948635,-16.31546667,-102.0,437,697.9820397285332,354,0.43
741,-48.948685,-16.31542333,-103.0,437,702.078783097554,354,0.43
773,-48.94516833,-16.31688167,-99.0,439,705.98917614993,324,4.23
731,-48.95142,-16.315615,-82.0,436,707.1473686343039,15,1.04
647,-48.95499333,-16.31815667,-80.0,405,709.7842397228961,52,8.92
780,-48.945145,-16.316785,-99.0,439,715.7477812677968,324,4.23
732,-48.95131167,-16.315495000000002,-82.0,436,716.5869608490857,14,0.85
650,-48.95505833,-16.318089999999998,-77.0,405,719.663064919627,52,8.92
733,-48.95126,-16.315435,-82.75,436,721.4923366915383,13,0.68
735,-48.95120833,-16.315375,-85.0,436,726.467245136282,13,0.68
660,-48.95518167,-16.31795833,-84.0,405,738.7493271416536,51,8.58
739,-48.951055,-16.31517167,-90.0,437,744.3499548914504,11,0.4
652,-48.95523833,-16.31788833,-86.0,405,748.123448954355,51,8.58
737,-48.951005,-16.31509833,-94.0,437,751.0722957897724,11,0.4
653,-48.95528833,-16.31781667,-82.66666666666667,405,757.0295145903716,51,8.58
777,-48.94506,-16.31632,-98.0,439,761.3493022805867,326,3.7
654,-48.955335,-16.31774167,-86.0,405,765.8727000457376,50,8.25
751,-48.94688833,-16.31525333,-100.33333333333331,438,767.2364908996603,342,0.84
753,-48.94680333,-16.315285,-104.0,438,767.2971423697446,341,0.91
750,-48.94697167,-16.31522167,-93.0,438,767.3600934834694,342,0.84
749,-48.94705333,-16.31519,-103.5,438,767.6644756591955,343,0.78
754,-48.94671667,-16.315315,-104.0,438,767.7200095631601,341,0.91
769,-48.94611,-16.31553167,-100.0,438,773.5306075108865,336,1.48
655,-48.95538,-16.31766667,-82.0,405,774.5905025145172,50,8.25
767,-48.94602333,-16.31556333,-93.0,438,774.791961847113,335,1.65
776,-48.945025,-16.31618,-102.76923076923076,439,775.8586915952187,327,3.44
775,-48.945025,-16.31617833,-103.0,439,776.0047832706391,327,3.44
771,-48.945025,-16.31617667,-104.0,439,776.1500165025983,327,3.44
782,-48.94502333,-16.316175,-101.5,439,776.4054011321289,327,3.44
772,-48.94502333,-16.31617333,-103.0,439,776.5515216344415,327,3.44
765,-48.947355,-16.31500667,-101.0,438,776.8041273034529,345,0.7
742,-48.95081333,-16.31480667,-91.0,437,778.5726209000239,9,0.19
770,-48.94738833,-16.31494333,-97.0,438,782.4913080480204,346,0.67
651,-48.955425,-16.31759,-86.0,405,783.4365952092239,50,8.25
774,-48.94500833,-16.31609833,-104.0,439,784.1047714427757,327,3.44
656,-48.95546667,-16.31751333,-86.0,405,792.0161159826101,49,7.94
762,-48.94745,-16.31481667,-101.0,438,794.1198357176376,346,0.67
781,-48.94504833,-16.31595167,-102.2,439,794.4964195075625,328,3.18
779,-48.94509333,-16.31591333,-99.0,439,795.0708818539287,328,3.18
756,-48.94748833,-16.31476167,-102.0,438,798.8816923572314,347,0.64
837,-48.94754,-16.31472,-102.0,468,801.8892564979311,347,0.64
839,-48.94793,-16.31461833,-97.0,468,803.1914961259158,350,0.57
841,-48.94800333,-16.31460333,-97.0,468,803.2483588365466,350,0.57
838,-48.94773167,-16.31466,-95.0,468,803.3193744558251,349,0.59
842,-48.948505,-16.31452,-96.0,468,803.6590180298097,354,0.43
840,-48.94830667,-16.31453833,-100.0,468,804.6540507452255,352,0.51
843,-48.94844167,-16.31451833,-96.0,468,804.7402846558085,353,0.47
844,-48.94837667,-16.314525,-99.33333333333331,468,804.9897561496321,353,0.47
657,-48.95555,-16.31736167,-84.0,405,809.1309218871864,49,7.94
836,-48.95062833,-16.31441667,-94.0,467,817.8117595463945,7,0.06
662,-48.95563,-16.31720833,-87.0,405,826.1569698434046,48,7.65
658,-48.95567333,-16.31713,-83.0,405,835.0961281094781,48,7.65
659,-48.95571500000001,-16.31705,-83.0,405,844.0279890442532,48,7.65
730,-48.95575667,-16.31697167,-85.42857142857143,435,852.8675314993711,47,7.37
727,-48.95579833,-16.31689167,-85.6,435,861.8403779508227,47,7.37
725,-48.95588,-16.31673167,-86.0,435,879.7091128405935,47,7.37
455,-48.94711,-16.32934,-78.0,258,879.9974481037634,194,29.04
454,-48.94705833,-16.32935167,-81.5,258,882.8319772270194,194,29.04
452,-48.94701,-16.32936,-85.0,258,885.234726012034,195,29.5
722,-48.95595167,-16.316570000000002,-89.0,435,896.9483856871248,46,7.1
449,-48.946635,-16.32941,-88.0,258,903.1697014882001,197,31.07
834,-48.95040833,-16.31360667,-96.0,467,903.6155330292169,5,0.0
460,-48.94661167,-16.32941167,-88.0,258,904.1834910827276,197,31.07
461,-48.94658333,-16.32941333,-85.5,258,905.3843958914656,197,31.07
726,-48.95599,-16.316489999999998,-89.0,435,905.7477288845137,46,7.1
451,-48.94657,-16.32941333,-84.0,258,905.8710319798721,197,31.07
450,-48.94651167,-16.329415,-86.0,258,908.1969207858629,197,31.07
459,-48.94645833,-16.32941667,-86.0,258,910.3708113035657,198,32.29
833,-48.95038667,-16.313515,-94.0,467,913.4476376588307,5,0.0
458,-48.94618,-16.32942667,-83.0,258,922.3349084828365,199,33.92
832,-48.95036500000001,-16.313425,-92.0,467,923.1083753337003,5,0.0
457,-48.94611333,-16.32942833,-83.0,258,925.2448951953985,200,36.14
456,-48.94605333,-16.32943167,-83.0,258,928.0905411376292,200,36.14
453,-48.94599667,-16.32943333,-84.33333333333333,258,930.6588675544361,200,36.14
835,-48.95034333,-16.31333667,-94.33333333333331,467,932.5972654436738,5,0.0
723,-48.95611333,-16.31625167,-88.0,435,932.8177177635268,45,6.85
478,-48.94594333,-16.329435,-84.0,259,933.1170353631765,200,36.14
477,-48.94584667,-16.32943667,-87.66666666666669,259,937.5068844832675,201,39.29
474,-48.94581167,-16.32943833,-89.0,259,939.2255582437095,201,39.29
475,-48.945785,-16.32943833,-83.0,259,940.4159845609429,201,39.29
476,-48.94578167,-16.32943833,-81.8,259,940.5651210806534,201,39.29
721,-48.956155,-16.31617667,-88.6,435,941.5980965252336,45,6.85
479,-48.94576,-16.32944167,-87.0,259,941.8735576673073,201,39.29
826,-48.95032333,-16.31324833,-94.5,467,942.1160112273008,5,0.0
472,-48.94573667,-16.32944167,-88.0,259,942.926186127977,201,39.29
473,-48.94570333,-16.32944167,-83.0,259,944.4398424257492,202,43.76
470,-48.94565667,-16.32944333,-86.0,259,946.7424748418397,202,43.76
469,-48.9456,-16.329445,-86.6,259,949.5323654362852,202,43.76
724,-48.95619667,-16.3161,-88.5,435,950.511655868331,45,6.85
728,-48.95623833,-16.31602167,-89.0,435,959.5580538714909,44,6.62
729,-48.95628167,-16.31594167,-91.0,435,968.8748527278457,44,6.62
827,-48.95025333,-16.312965,-95.0,467,972.6573632236705,4,0.0
471,-48.94515667,-16.32946167,-78.0,259,972.7360411075942,204,41.46
708,-48.956325,-16.31586333,-89.0,434,978.0823882314003,44,6.62
468,-48.94504833,-16.32946667,-86.6,259,978.7618473159782,205,37.39
828,-48.95022833,-16.31286333,-98.0,467,983.6441836723973,4,0.0
467,-48.944935,-16.32947,-89.0,259,984.9886238688654,205,37.39
719,-48.95636667,-16.31578333,-88.0,434,987.291760943351,44,6.62
462,-48.94482,-16.329475,-88.16666666666669,259,991.5737421369549,206,34.53
831,-48.95020167,-16.31275833,-98.0,467,994.9975339068828,4,0.0
709,-48.95641,-16.31570667,-94.0,434,996.3995618307351,43,6.4
466,-48.94470167,-16.32948,-88.0,259,998.4486376250666,207,32.41
829,-48.95014833,-16.31254333,-98.0,467,1018.2979446118852,3,0.01
707,-48.956535,-16.31547167,-88.0,434,1023.7661583080717,43,6.4
830,-48.95012333,-16.312435,-98.0,467,1030.0720977426292,3,0.01
704,-48.95657333,-16.31540167,-88.0,434,1032.0238478001636,43,6.4
465,-48.94412333,-16.329495,-93.0,259,1032.7529275282081,209,29.54
705,-48.95660833,-16.31533667,-88.33333333333331,434,1039.6526885290275,43,6.4
710,-48.95663833,-16.31528167,-90.66666666666669,434,1046.1435720050258,42,6.2
464,-48.943905,-16.32950333,-91.33333333333331,259,1046.603582807732,210,28.55
703,-48.956665,-16.31523167,-89.4,434,1052.0015946806109,42,6.2
463,-48.94380333,-16.32950833,-91.0,259,1053.2694059818068,211,27.79
702,-48.95668833,-16.31519167,-89.0,434,1056.846500319711,42,6.2
701,-48.956725,-16.31512333,-88.0,434,1064.8810054378066,42,6.2
700,-48.956735,-16.31511,-87.5,434,1066.6704266338538,42,6.2
706,-48.956735,-16.31510833,-88.0,434,1066.7972073288163,42,6.2
711,-48.956735,-16.31510667,-87.0,434,1066.9232456515026,42,6.2
720,-48.956735,-16.315105,-87.0,434,1067.0500601296894,42,6.2
713,-48.95673667,-16.315105,-88.0,434,1067.1798760160045,42,6.2
718,-48.95674167,-16.31509667,-88.0,434,1068.2011295660982,42,6.2
717,-48.95674833,-16.31508333,-90.0,434,1069.7321345517676,42,6.2
716,-48.95675833,-16.31506333,-89.0,434,1072.0292555120707,42,6.2
487,-48.94333167,-16.32953,-91.0,260,1084.949840264023,213,26.8
712,-48.95681667,-16.31494833,-85.0,434,1085.3162736196848,42,6.2
484,-48.943275,-16.32953167,-87.0,260,1088.7695607875194,213,26.8
715,-48.95683333,-16.31491833,-85.5,434,1088.8973524275561,42,6.2
490,-48.94322833,-16.32953167,-87.0,260,1091.8099866862824,213,26.8
714,-48.95685167,-16.314885,-86.0,434,1092.8643459566179,42,6.2
482,-48.94319167,-16.32953333,-87.0,260,1094.3533976926485,213,26.8
486,-48.94317167,-16.32953167,-91.0,260,1095.5204061927452,213,26.8
483,-48.94317,-16.32953333,-87.0,260,1095.7749904131533,213,26.8
488,-48.943165,-16.32953,-91.0,260,1095.812846316554,213,26.8
485,-48.94316667,-16.32953333,-92.0,260,1095.9937149046025,213,26.8
480,-48.94305667,-16.32953333,-91.0,260,1103.258988579012,214,26.54
481,-48.942895,-16.32953667,-92.0,260,1114.3628703173326,214,26.54
823,-48.95697167,-16.31468833,-84.0,464,1117.206315624084,41,6.01
821,-48.95700833,-16.31462,-87.0,464,1125.2881161969442,41,6.01
919,-48.94988,-16.31144667,-99.0,497,1137.9238926733049,2,0.03
489,-48.942485,-16.32954667,-93.0,260,1143.3385783109047,216,26.44
816,-48.95709167,-16.314465,-89.0,464,1143.6579945367605,41,6.01
922,-48.94985167,-16.31133667,-99.66666666666669,497,1149.9770660656636,2,0.03
491,-48.94238667,-16.32955,-93.0,260,1150.505158794335,216,26.44
497,-48.942295,-16.32955333,-93.0,260,1157.2510936557348,217,26.59
917,-48.94982333,-16.31122667,-100.0,497,1162.0405863656415,2,0.03
824,-48.95718167,-16.31429667,-86.0,464,1163.6044301988516,41,6.01
493,-48.942035,-16.32956167,-78.0,260,1176.5280875329047,218,26.87
504,-48.94186333,-16.32957333,-93.0,260,1189.9380684599178,218,26.87
813,-48.95730167,-16.31402333,-92.0,464,1194.1089401348545,40,5.83
503,-48.94177833,-16.32958,-94.0,260,1196.6989221429849,218,26.87
502,-48.94169167,-16.329585,-95.0,260,1203.479701577285,219,27.29
812,-48.95734333,-16.313935,-90.0,464,1204.2080377195693,40,5.83
501,-48.94160333,-16.32959167,-99.0,260,1210.5512424493138,219,27.29
359,-48.954305,-16.33163,-81.0,225,1211.9815443152436,158,34.78
360,-48.954335,-16.331635000000002,-82.66666666666667,225,1213.8510637390152,158,34.78
361,-48.95435833,-16.33164,-86.0,225,1215.4200449501452,158,34.78
362,-48.95438,-16.33164167,-88.0,225,1216.5833893806148,158,34.78
363,-48.95438167,-16.33164167,-88.0,225,1216.6603306627253,158,34.78
364,-48.95438167,-16.33164333,-88.10714285714286,225,1216.8260747590825,158,34.78
505,-48.94151667,-16.32960167,-99.0,260,1217.7938226170434,219,27.29
351,-48.95414333,-16.33176333,-89.5,225,1218.1650545641032,159,36.03
916,-48.94969667,-16.31069667,-100.0,497,1220.3209313388088,1,0.07
365,-48.954485,-16.331665,-89.0,225,1223.7830349521066,158,34.78
811,-48.95743333,-16.31376167,-88.0,464,1224.6696068775045,39,5.66
500,-48.94143333,-16.32961167,-98.0,260,1224.8157439026177,220,27.84
377,-48.95412667,-16.33184,-89.0,225,1225.1855461717475,160,37.56
366,-48.95453,-16.33167333,-89.0,225,1226.7229776141908,158,34.78
367,-48.95458333,-16.33168333,-85.0,225,1230.2359649289754,157,33.77
921,-48.94967167,-16.31059333,-100.0,497,1231.7053618283794,1,0.07
492,-48.94135,-16.32962333,-98.0,260,1231.992628777821,220,27.84
345,-48.95410667,-16.331925,-92.0,225,1232.9276401806212,160,37.56
369,-48.95464333,-16.331695,-84.16666666666667,225,1234.2505003709057,157,33.77
810,-48.95748167,-16.313675,-88.0,464,1235.160783734648,39,5.66
572,-48.96092,-16.323404999999998,-93.5,343,1237.4403677482173,100,28.25
574,-48.96102833,-16.32246167,-101.0,343,1237.6334419853895,95,27.45
370,-48.95470833,-16.33170667,-86.0,225,1238.5278583271715,157,33.77
498,-48.94126667,-16.32963667,-98.0,260,1239.3246557765315,220,27.84
915,-48.94964833,-16.31049167,-99.0,497,1242.913262673886,1,0.07
807,-48.95752667,-16.313589999999998,-89.0,464,1245.2786051601256,39,5.66
381,-48.95483167,-16.33173,-91.0,225,1246.8305772821711,157,33.77
496,-48.94118,-16.32965167,-96.0,260,1247.0617610869633,220,27.84
573,-48.96103667,-16.32327833,-91.0,343,1247.7556732595021,100,28.25
380,-48.95488333,-16.33174,-92.66666666666669,225,1250.3570007206,156,32.95
378,-48.95493167,-16.33175,-90.0,225,1253.7336577161627,156,32.95
920,-48.94962333,-16.31039167,-99.0,497,1253.9408922759674,1,0.07
495,-48.941095,-16.32967,-96.0,260,1254.9526232179178,221,28.54
805,-48.95757167,-16.31350333,-91.33333333333331,464,1255.5376503537984,39,5.66
376,-48.95497667,-16.33176,-91.0,225,1256.956381274685,156,32.95
499,-48.94100667,-16.32969,-93.5,260,1263.2465685816553,221,28.54
346,-48.95507167,-16.33178,-93.75,225,1263.6878875629686,156,32.95
814,-48.957615,-16.31342,-93.0,464,1265.4134125102032,39,5.66
371,-48.95402333,-16.33231333,-88.0,225,1268.958771614426,161,39.45
357,-48.95402,-16.33233167,-88.0,225,1270.6974275135215,161,39.45
339,-48.95517667,-16.33179833,-89.0,225,1270.8187149710755,155,32.29
373,-48.95402,-16.33233667,-86.07142857142857,225,1271.2086860560714,161,39.45
506,-48.94091833,-16.32971167,-94.0,260,1271.6895782022252,221,28.54
918,-48.94958,-16.310195,-101.0,497,1275.6526939185806,0,0.11
374,-48.95400833,-16.33239,-89.4,225,1276.1897570410435,161,39.45
494,-48.94083,-16.32973667,-93.0,260,1280.405459606689,221,28.54
375,-48.95399667,-16.33244333,-89.0,225,1281.180264736313,161,39.45
825,-48.95770333,-16.31325833,-88.0,464,1284.9053732884252,39,5.66
1044,-48.94955833,-16.3101,-99.0,527,1286.146452435741,0,0.11
379,-48.95398333,-16.332504999999998,-87.66666666666669,225,1286.9680721313016,161,39.45
441,-48.95871667,-16.32920167,-99.0,254,1288.8056972579534,135,33.34
340,-48.95545167,-16.33184667,-95.0,225,1289.8175765183307,154,31.78
446,-48.95872167,-16.32923167,-99.75,254,1291.3491905313701,135,33.34
372,-48.95396667,-16.33257167,-91.0,225,1293.1494176217557,161,39.45
808,-48.957745,-16.31318,-92.66666666666669,464,1294.2752400421775,39,5.66
522,-48.94065,-16.32979167,-92.25,261,1298.5248595020405,222,29.39
368,-48.95395,-16.33263833,-87.0,225,1299.3442664399572,162,41.77
440,-48.958735,-16.32933333,-101.0,254,1299.7018238824528,135,33.34
341,-48.95560333,-16.33188167,-88.0,225,1301.2674356100622,154,31.78
806,-48.95778667,-16.31310167,-88.0,464,1303.6506104329296,38,5.51
444,-48.95874167,-16.32939333,-103.0,254,1304.5555699015563,136,33.22
342,-48.95567,-16.33189667,-88.66666666666669,225,1306.2994854264045,154,31.78
520,-48.94055833,-16.32982167,-92.0,261,1307.9266749355597,222,29.39
447,-48.95874667,-16.32944667,-101.0,254,1308.8088183748,136,33.22
343,-48.95573,-16.33191,-88.66666666666669,225,1310.83037240379,154,31.78
448,-48.95875167,-16.32948333,-100.0,254,1311.8658495417396,136,33.22
356,-48.95391833,-16.33277333,-86.0,225,1312.0158200659212,162,41.77
809,-48.95782833,-16.31302667,-90.0,464,1312.7605002230714,38,5.51
1055,-48.94949333,-16.309835,-94.0,527,1315.4407433129254,0,0.11
344,-48.95579167,-16.33192333,-88.0,225,1315.4701604483398,153,31.39
528,-48.940465,-16.32985667,-92.0,261,1317.8500657995246,222,29.39
358,-48.953905,-16.332835,-87.8,225,1317.866756447491,162,41.77
354,-48.95585667,-16.33193833,-92.0,225,1320.4702490195364,153,31.39
815,-48.95786833,-16.31295,-87.0,464,1321.8899937909007,38,5.51
352,-48.95389333,-16.33288667,-90.33333333333331,225,1322.7581658340102,162,41.77
1051,-48.949475,-16.30976,-95.5,527,1323.7384498389306,0,0.11
347,-48.95388333,-16.33293167,-85.0,225,1327.0306965660072,162,41.77
817,-48.95790833,-16.312875,-86.0,464,1330.8887263012327,38,5.51
353,-48.95387333,-16.332975,-88.0,225,1331.1361134951615,162,41.77
355,-48.95602167,-16.331970000000002,-92.0,225,1332.6469614541204,153,31.39
443,-48.95878167,-16.32975333,-97.0,254,1334.0076225265532,137,33.08
349,-48.95386333,-16.333025,-90.0,225,1335.9380388914713,163,44.45
518,-48.940285,-16.329929999999994,-89.33333333333331,261,1337.4603641204747,222,29.39
1052,-48.94944333,-16.30963167,-99.0,527,1337.9431606944722,360,0.11
617,-48.96200167,-16.32144333,-98.0,372,1339.2945668286911,89,26.24
348,-48.95611167,-16.33198833,-95.0,225,1339.4429051776935,152,31.11
251,-48.95385167,-16.33308167,-91.25,195,1341.3762269792787,163,44.45
609,-48.962065,-16.321375,-99.0,372,1346.2550136112889,88,25.94
350,-48.956205,-16.332005,-92.0,225,1346.3111396302575,152,31.11
253,-48.95383833,-16.33314167,-92.25,195,1347.106293661453,163,44.45
510,-48.940195,-16.32997,-88.0,261,1347.5297225247198,222,29.39
818,-48.95799333,-16.31271667,-89.0,464,1349.940863868048,38,5.51
334,-48.956295,-16.33202167,-94.0,224,1353.028748409491,152,31.11
604,-48.96212667,-16.32130833,-99.0,372,1353.0722391217778,88,25.94
507,-48.94010667,-16.33001167,-88.0,261,1357.6002543641316,222,29.39
819,-48.95803667,-16.312635,-89.0,464,1359.7396778650434,38,5.51
612,-48.96223667,-16.32118833,-97.0,372,1365.3306683495014,87,25.61
1040,-48.94938,-16.309375,-101.0,527,1366.3786133876044,360,0.11
517,-48.94001833,-16.33005667,-87.5,261,1367.9265427184978,223,30.38
438,-48.95882667,-16.33017333,-97.0,254,1368.9197060307058,138,32.92
820,-48.95808,-16.312555,-92.0,464,1369.4060620298796,38,5.51
445,-48.95883667,-16.33025167,-96.0,254,1375.6341021158175,138,32.92
249,-48.95377,-16.33345,-95.0,195,1376.7122819194726,163,44.45
822,-48.95812167,-16.31247667,-91.83333333333331,464,1378.8210193334876,38,5.51
601,-48.96236333,-16.32105,-95.0,372,1379.5941147442547,87,25.61
439,-48.958845,-16.33033167,-96.0,254,1382.3683632274524,139,32.74
248,-48.953755,-16.333515,-90.0,195,1382.9640351042785,164,46.64
1042,-48.94934167,-16.309205,-103.0,527,1385.2257840574664,360,0.11
252,-48.95374,-16.33357167,-89.2,195,1388.3560583959622,164,46.64
905,-48.95816333,-16.31239667,-92.0,494,1388.3771801191967,38,5.51
442,-48.95885333,-16.33041333,-96.0,254,1389.254136398933,139,32.74
250,-48.95373,-16.333614999999998,-89.0,195,1392.5363070764508,164,46.64
698,-48.96033333,-16.31476167,-92.66666666666669,433,1392.9999365342778,52,8.92
335,-48.95682167,-16.33212333,-99.0,224,1393.4458367780182,150,30.83
1048,-48.94932,-16.30911833,-104.0,527,1394.8414148515633,359,0.16
907,-48.958205,-16.31231833,-92.0,494,1397.802207098516,37,5.36
699,-48.96039167,-16.31473833,-94.0,433,1399.6233948778715,52,8.92
602,-48.96256667,-16.321270000000002,-95.0,372,1400.2105498994792,88,25.94
610,-48.96259333,-16.321379999999998,-99.0,372,1402.6760631931338,88,25.94
256,-48.95370333,-16.33372333,-90.0,196,1402.9506959977373,164,46.64
1047,-48.9493,-16.30903333,-102.5,527,1404.2733915230342,359,0.16
255,-48.953695,-16.33375333,-86.66666666666669,196,1405.807833142626,164,46.64
903,-48.95824667,-16.31224167,-100.33333333333331,494,1407.092987741552,37,5.36
254,-48.95367,-16.33385167,-87.0,196,1415.269693276985,164,46.64
803,-48.96052833,-16.31468,-93.0,463,1415.3660662447778,52,8.92
904,-48.95828667,-16.31216333,-95.0,494,1416.4077722927157,37,5.36
258,-48.95365333,-16.33391667,-87.0,196,1421.5327426789847,164,46.64
338,-48.95718,-16.332205,-87.0,224,1422.7401392156698,149,30.82
801,-48.96060333,-16.314645000000002,-90.0,463,1424.189695745944,52,8.92
526,-48.939545,-16.33031667,-87.0,261,1424.7367820693005,223,30.38
908,-48.95832667,-16.31208833,-95.0,494,1425.4507773776006,37,5.36
266,-48.95363667,-16.33399,-89.66666666666669,196,1428.6830338170525,165,46.42
337,-48.957255,-16.33222333,-91.75,224,1429.0438807357261,149,30.82
519,-48.93949667,-16.33034833,-87.0,261,1430.9210570046223,223,30.38
804,-48.96068167,-16.31460833,-90.0,463,1433.4140687644942,52,8.92
906,-48.958365,-16.31201333,-96.0,494,1434.3792888757034,37,5.36
332,-48.95732333,-16.33224,-89.8,224,1434.8016866275868,149,30.82
508,-48.93946167,-16.33038167,-91.0,261,1436.1685020524508,223,30.38
265,-48.95361833,-16.33407,-89.0,196,1436.4924879069906,165,46.42
310,-48.95890833,-16.33098333,-94.0,223,1437.761051740888,140,32.54
331,-48.95738667,-16.33225667,-94.0,224,1440.2626653988984,149,30.82
605,-48.96294667,-16.32131833,-92.0,372,1440.6168199570996,88,25.94
509,-48.93943167,-16.33041333,-90.0,261,1440.894040614501,223,30.38
909,-48.95840667,-16.31194,-100.0,494,1443.409370711105,37,5.36
512,-48.93940167,-16.33044167,-90.4,261,1445.3744360458463,223,30.38
