,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
1748,-51.8134,-30.8504,-105.57142857142857,698,1826.2606706975105,258,1.48
602,-51.8024,-30.8622,-94.44262295081968,375,1829.597683227849,203,4.45
665,-51.8052,-30.8609,-95.39743589743591,403,1830.8228805683354,213,2.51
924,-51.7813,-30.8589,-87.35820895522389,479,1831.5926501864203,136,23.86
926,-51.7814,-30.859,-91.96531791907516,479,1832.8809415288652,136,23.86
1077,-51.7805,-30.8582,-98.74603174603176,509,1832.9151609240007,133,24.69
1907,-51.8138,-30.8484,-99.46666666666668,758,1833.1242511658857,266,2.91
948,-51.8096,-30.8575,-105.55882352941177,490,1833.852884640894,231,0.21
605,-51.8023,-30.8623,-92.44117647058823,375,1835.9405885664155,203,4.45
664,-51.8052,-30.861,-90.07317073170731,403,1840.1008415899755,213,2.51
1075,-51.7805,-30.8583,-97.84761904761903,509,1840.3799563912817,133,24.69
913,-51.7814,-30.8591,-94.57831325301204,479,1840.8801756088194,137,23.74
949,-51.8097,-30.8575,-100.70967741935483,490,1841.298361572262,231,0.21
610,-51.8022,-30.8624,-94.41935483870968,375,1842.3780395130827,203,4.45
1901,-51.8139,-30.8484,-96.28571428571428,758,1842.6601320069312,266,2.91
669,-51.8051,-30.8611,-93.42857142857143,403,1844.219974296625,212,2.59
1749,-51.8136,-30.8504,-103.54545454545456,698,1845.006583330727,259,1.65
951,-51.8098,-30.8575,-104.25,490,1848.7633415321384,231,0.21
609,-51.8021,-30.8625,-92.63636363636364,375,1848.909048361693,202,4.66
910,-51.7814,-30.8592,-93.73949579831933,479,1848.9112814211287,137,23.74
1902,-51.81399999999999,-30.8484,-97.8,758,1852.196318988524,266,2.91
666,-51.8051,-30.8612,-87.45714285714287,403,1853.563509049982,212,2.59
1073,-51.7804,-30.8584,-97.54736842105265,509,1854.9210503244399,133,24.69
911,-51.7813,-30.8592,-94.73809523809523,479,1855.5035396346086,137,23.74
607,-51.802,-30.8626,-98.26666666666668,375,1855.532627062422,202,4.66
950,-51.8099,-30.8575,-105.66666666666669,490,1856.2475892231416,231,0.21
667,-51.805,-30.8613,-86.47692307692307,403,1857.834380420363,212,2.59
1903,-51.8141,-30.8484,-96.4,758,1861.7328074078964,266,2.91
956,-51.8094,-30.8581,-99.5,491,1861.9137917274822,229,0.4
955,-51.8092,-30.8583,-106.25,491,1862.2224539598885,228,0.4
611,-51.8019,-30.8627,-97.1951219512195,375,1862.24778771555,201,4.86
1069,-51.7804,-30.8585,-96.98333333333332,509,1862.4296318085703,133,24.69
668,-51.8051,-30.8613,-87.08108108108108,403,1862.9261609899827,212,2.59
954,-51.809,-30.8585,-93.88888888888887,491,1862.9915285380096,227,0.65
795,-51.8089,-30.8586,-88.96551724137932,461,1863.548555278163,226,0.59
952,-51.81,-30.8575,-103.05882352941177,490,1863.7508725240536,231,0.21
612,-51.8018,-30.8628,-96.94594594594595,376,1869.0535430630716,201,4.86
958,-51.8091,-30.8585,-93.25,491,1870.0274114777455,227,0.65
908,-51.7812,-30.8593,-92.14049586776859,479,1870.1271907272503,137,23.74
947,-51.81,-30.8576,-102.5,490,1870.6326707374133,231,0.21
794,-51.8089,-30.8587,-97.0,461,1871.1539044473561,226,0.59
547,-51.8017,-30.8629,-93.5,346,1875.9489069510203,201,4.86
663,-51.805,-30.8615,-91.575,403,1876.6668631019156,211,2.8
917,-51.7811,-30.8593,-93.8433734939759,479,1876.7424176028192,136,23.86
909,-51.7803,-30.8586,-99.38571428571429,479,1876.979598431311,133,24.69
1899,-51.8143,-30.8484,-100.93333333333334,757,1880.8066702128142,266,2.91
671,-51.8049,-30.8616,-102.55,404,1881.1299699931685,211,2.8
544,-51.8016,-30.863000000000003,-90.8780487804878,346,1882.9328947847196,200,5.23
918,-51.78100000000001,-30.8593,-95.27868852459015,479,1883.3829865390114,136,23.86
914,-51.7803,-30.8587,-97.71428571428572,479,1884.5307312557618,133,24.69
545,-51.8017,-30.863000000000003,-92.87878787878788,346,1886.3086138769986,201,4.86
919,-51.7809,-30.8593,-96.22222222222223,479,1890.0486304241776,136,23.86
554,-51.8016,-30.8631,-89.07692307692308,346,1893.319311603377,200,5.23
590,-51.8048,-30.8618,-103.15841584158414,374,1895.2244376274355,210,2.97
549,-51.8014,-30.8632,-91.54545454545456,346,1897.162814281422,200,5.23
552,-51.8015,-30.8632,-92.6829268292683,346,1900.4169737124423,200,5.23
920,-51.7807,-30.8593,-93.83157894736843,479,1903.4540883325503,136,23.86
548,-51.8014,-30.8633,-92.63636363636364,346,1907.6006293422565,199,5.48
597,-51.8047,-30.862,-103.109375,374,1909.5202927857742,210,2.97
916,-51.7806,-30.8593,-93.68493150684931,479,1910.1933818415641,135,24.2
1433,-51.8129,-30.8542,-97.27450980392156,578,1911.1472597073925,245,0.21
601,-51.8046,-30.8621,-100.71875,374,1914.3712881793194,209,3.17
553,-51.8013,-30.8634,-93.8125,346,1914.8693105336674,199,5.48
921,-51.7805,-30.8593,-98.6,479,1916.9567092390225,135,24.2
591,-51.8045,-30.8622,-101.986301369863,374,1919.3217426985107,209,3.17
1428,-51.813,-30.8542,-95.20481927710844,578,1919.86631809922,246,0.25
731,-51.8081,-30.86,-96.93548387096773,431,1921.137541148668,222,1.07
551,-51.8012,-30.8635,-95.4375,346,1922.2220525930327,199,5.48
925,-51.7804,-30.8593,-93.51754385964912,479,1923.7438170347893,135,24.2
596,-51.8044,-30.8623,-97.92647058823529,374,1924.3708886206873,209,3.17
592,-51.8043,-30.8624,-98.24675324675323,374,1929.5179510384194,208,3.39
550,-51.8011,-30.8636,-93.109375,346,1929.6578944634202,198,5.64
912,-51.7803,-30.8593,-92.18556701030927,479,1930.554454420087,135,24.2
593,-51.8044,-30.8624,-97.62857142857143,374,1934.0899122350556,208,3.39
598,-51.8043,-30.8625,-94.94736842105264,374,1939.2745664852343,208,3.39
600,-51.8041,-30.8626,-87.78260869565219,374,1940.102692712817,207,3.58
1434,-51.8132,-30.8543,-95.96296296296295,578,1941.8617772234466,246,0.25
599,-51.8042,-30.8626,-86.08510638297872,374,1944.5556666050934,208,3.39
546,-51.8009,-30.8638,-97.6,346,1944.7750536386393,198,5.64
543,-51.801,-30.8638,-88.97916666666669,346,1947.714816907094,198,5.64
594,-51.8041,-30.8627,-93.42647058823529,374,1949.9324288201947,207,3.58
1427,-51.8133,-30.8543,-96.45,578,1950.5842522183248,246,0.25
542,-51.8009,-30.8639,-96.1875,346,1955.3358979221166,197,5.92
595,-51.804,-30.8628,-96.85,374,1955.404063867292,207,3.58
505,-51.8007,-30.864,-99.16666666666669,316,1960.2131850121589,197,5.92
532,-51.8039,-30.8629,-100.52857142857141,344,1960.9697774393394,206,3.76
506,-51.8008,-30.864,-96.92,316,1963.0366182759728,197,5.92
1423,-51.8134,-30.8544,-96.77777777777777,578,1963.8597937197471,245,0.21
533,-51.8038,-30.863000000000003,-102.52173913043478,344,1966.628770648876,206,3.76
510,-51.8007,-30.8641,-99.1818181818182,316,1970.8160442867918,197,5.92
1422,-51.8135,-30.8544,-96.77551020408166,578,1972.5777537966624,246,0.25
534,-51.8038,-30.8631,-98.64285714285714,344,1976.5753506074327,206,3.76
661,-51.8075,-30.8611,-98.0,402,1977.5561099486001,218,1.61
514,-51.8006,-30.8642,-96.27692307692308,316,1978.673247485664,196,6.2
1432,-51.8136,-30.8544,-96.3720930232558,578,1981.3035327485898,246,0.25
536,-51.8037,-30.8632,-95.25,344,1982.3599713936335,205,4.0
662,-51.8075,-30.8612,-98.5,402,1986.2723901110292,218,1.61
537,-51.8036,-30.8633,-101.6825396825397,344,1988.2356079961169,205,4.0
1424,-51.8137,-30.8545,-96.46666666666668,578,1994.573815780562,246,0.25
660,-51.8074,-30.8614,-93.51724137931036,402,1997.9435658594193,217,1.73
517,-51.8007,-30.8644,-92.77037037037034,316,2002.656065330977,196,6.2
1425,-51.8138,-30.8545,-95.03571428571428,578,2003.2951210387355,246,0.25
535,-51.8035,-30.8635,-102.17142857142859,344,2004.256524546947,205,4.0
515,-51.8008,-30.8644,-91.55882352941177,316,2005.4197326310277,197,5.92
541,-51.8033,-30.8636,-95.35185185185185,345,2006.400553355225,204,4.21
1426,-51.8139,-30.8545,-95.58536585365853,578,2012.0240967484792,246,0.25
540,-51.8032,-30.8637,-92.90476190476191,345,2012.6321820737844,204,4.21
508,-51.8009,-30.8645,-92.53333333333332,316,2018.8193858396216,197,5.92
507,-51.801,-30.8645,-90.27777777777777,316,2021.6514606289472,197,5.92
539,-51.8032,-30.8638,-89.4,345,2022.7779444581877,203,4.45
1429,-51.81399999999999,-30.8546,-96.2,578,2025.2892717076788,246,0.25
538,-51.8031,-30.8639,-95.76119402985073,345,2029.1255293509275,203,4.45
509,-51.801,-30.8646,-86.66666666666669,316,2032.2361817370252,197,5.92
1430,-51.8141,-30.8546,-94.11764705882355,578,2034.0138146882887,246,0.25
493,-51.803,-30.864,-99.72727272727272,315,2035.5586576611108,203,4.45
494,-51.8029,-30.8641,-101.65454545454546,315,2042.076520795047,202,4.66
1431,-51.8142,-30.8547,-93.84,578,2047.2859016199259,246,0.25
518,-51.8012,-30.8647,-94.42105263157896,316,2048.554048792166,197,5.92
497,-51.8028,-30.8642,-101.10714285714286,315,2048.678309865195,202,4.66
511,-51.8013,-30.8647,-94.29729729729729,316,2051.4788544368744,198,5.64
503,-51.8027,-30.8643,-100.53846153846152,315,2055.3632160292136,202,4.66
1413,-51.8143,-30.8547,-94.83720930232558,577,2056.0060959975835,246,0.25
501,-51.8026,-30.8644,-97.89189189189187,315,2062.130430818417,201,4.86
1412,-51.8144,-30.8547,-98.26315789473685,577,2064.7337742993673,246,0.25
504,-51.8014,-30.8648,-90.65217391304348,316,2064.9796952261254,198,5.64
499,-51.8025,-30.8645,-98.9375,315,2068.9791464552895,201,4.86
500,-51.8024,-30.8646,-98.40983606557377,315,2075.908556155809,201,4.86
516,-51.8015,-30.8649,-88.9041095890411,316,2078.4959869712957,198,5.64
502,-51.8025,-30.8646,-101.54545454545456,315,2079.322913271894,201,4.86
513,-51.8016,-30.8649,-93.73684210526315,316,2081.510568966007,198,5.64
1411,-51.8146,-30.8548,-96.05263157894736,577,2086.724226992198,246,0.25
498,-51.8023,-30.8648,-100.60714285714286,315,2093.310189388455,200,5.23
512,-51.8017,-30.865,-93.9850746268657,316,2095.06620529367,198,5.64
496,-51.8022,-30.8649,-99.24242424242424,315,2100.4220238904913,200,5.23
495,-51.8021,-30.865,-95.41,315,2107.6115952265,199,5.48
418,-51.8018,-30.8651,-92.79487179487178,286,2108.636368266919,199,5.48
1419,-51.8148,-30.8549,-95.19354838709677,577,2108.717162400484,246,0.25
417,-51.8019,-30.8651,-93.640625,285,2111.737884690313,199,5.48
1991,-51.8168,-30.8474,-111.4,786,2114.6540964188234,269,3.44
416,-51.802,-30.8651,-95.41129032258064,285,2114.8781104606755,199,5.48
1418,-51.8149,-30.8549,-95.9404761904762,577,2117.4436066171834,246,0.25
1414,-51.8151,-30.855,-95.85185185185185,577,2139.434753394984,246,0.25
1415,-51.8152,-30.855,-96.8867924528302,577,2148.164180112452,246,0.25
1416,-51.8153,-30.8551,-98.23809523809523,577,2161.428306993685,246,0.25
1992,-51.8173,-30.8474,-109.33333333333331,786,2162.476195561954,269,3.44
531,-51.8063,-30.8639,-92.0,343,2168.6610660990086,210,2.97
1410,-51.8154,-30.8551,-101.37837837837836,577,2170.1535758825953,246,0.25
1417,-51.8155,-30.8551,-101.72131147540985,577,2178.8858958082574,246,0.25
485,-51.8064,-30.864,-95.97802197802194,313,2183.082129478721,211,2.8
1420,-51.8155,-30.8552,-100.10225921521996,577,2183.424194161225,246,0.25
483,-51.8065,-30.864,-101.64516129032258,312,2188.002270668146,211,2.8
1981,-51.8176,-30.8474,-108.17391304347828,785,2191.169580339835,269,3.44
1421,-51.8156,-30.8552,-97.35294117647058,577,2192.1453791867225,246,0.25
482,-51.8065,-30.8641,-101.7596153846154,312,2197.5061104781666,211,2.8
1982,-51.8177,-30.8474,-111.0,785,2200.7340619982056,269,3.44
1983,-51.8177,-30.8475,-111.0,785,2200.9311853743557,269,3.44
484,-51.8064,-30.8642,-101.015625,313,2202.1470881894406,210,2.97
1627,-51.8167,-30.853,-106.25,636,2204.2217248285633,253,0.87
492,-51.8064,-30.8643,-104.40625,313,2211.7013025289825,210,2.97
1859,-51.8177,-30.8495,-101.4,725,2216.545881319793,263,2.37
1986,-51.8179,-30.8475,-108.9090909090909,785,2220.058459755892,269,3.44
489,-51.8064,-30.8644,-103.31506849315069,313,2221.2697576570195,210,2.97
1860,-51.8178,-30.8495,-100.25,725,2226.042229801084,263,2.37
486,-51.8063,-30.8645,-101.07142857142857,313,2226.067964099446,210,2.97
1984,-51.81800000000001,-30.8475,-108.66666666666669,785,2229.622122346746,269,3.44
1858,-51.8179,-30.8495,-101.2,725,2235.5391680187136,263,2.37
1980,-51.8181,-30.8475,-109.2,785,2239.1858015788207,269,3.44
491,-51.8062,-30.8647,-102.29268292682929,313,2240.6027965883923,209,3.17
1857,-51.81800000000001,-30.8495,-106.0,725,2245.036688488783,263,2.37
1985,-51.8182,-30.8475,-107.0,785,2248.749497242744,269,3.44
490,-51.8062,-30.8648,-96.25806451612905,313,2250.266860900221,209,3.17
1856,-51.8181,-30.8495,-103.375,725,2254.534783849954,263,2.37
1990,-51.8183,-30.8475,-109.88888888888887,785,2258.313209129411,269,3.44
488,-51.806,-30.865,-99.84,313,2260.4218780658643,208,3.39
487,-51.8061,-30.865,-97.4,313,2265.0124330044414,209,3.17
1987,-51.8184,-30.8475,-107.26666666666668,785,2267.8769370325413,269,3.44
404,-51.806,-30.8651,-99.0909090909091,283,2270.1640153950298,208,3.39
406,-51.806,-30.8652,-97.38709677419355,283,2279.9184366835584,208,3.39
1855,-51.8184,-30.8495,-107.35714285714286,725,2283.032447541497,264,2.49
405,-51.8059,-30.8653,-95.42105263157896,283,2285.184042507949,208,3.39
1988,-51.8186,-30.8475,-108.69230769230771,785,2287.0044400874826,269,3.44
415,-51.8058,-30.8654,-95.15625,283,2290.5311567645963,207,3.58
1861,-51.8185,-30.8495,-115.66666666666669,725,2292.5327713149613,264,2.49
408,-51.8059,-30.8654,-94.54,283,2294.9817456821725,208,3.39
409,-51.8058,-30.8655,-98.05769230769229,283,2300.359523505095,207,3.58
1862,-51.8186,-30.8495,-117.5,725,2302.0336349851623,264,2.49
410,-51.8057,-30.8656,-100.23076923076924,283,2305.8177514257513,207,3.58
1989,-51.8188,-30.8475,-106.0,785,2306.13200483171,269,3.44
411,-51.8057,-30.8657,-98.8181818181818,283,2315.6874019405154,207,3.58
1979,-51.8189,-30.8475,-101.75862068965515,784,2315.695809859496,269,3.44
1978,-51.819,-30.8475,-96.16176470588236,784,2325.2596297435402,269,3.44
407,-51.8057,-30.8658,-100.10169491525423,283,2325.568019960727,207,3.58
412,-51.8056,-30.8659,-100.575,283,2331.164671456791,206,3.76
1977,-51.8191,-30.8475,-97.52173913043478,784,2334.8234642999014,269,3.44
413,-51.8056,-30.866,-98.53448275862068,283,2341.0849793913344,206,3.76
1976,-51.8192,-30.8475,-99.35294117647058,784,2344.387313350245,269,3.44
414,-51.8055,-30.8661,-98.7391304347826,283,2346.78837609442,206,3.76
1514,-51.8183,-30.8531,-93.1304347826087,605,2353.910988911028,254,0.99
374,-51.8055,-30.8662,-95.14285714285714,253,2356.747233080266,206,3.76
371,-51.8056,-30.8662,-95.4385026737968,253,2360.9567308900596,206,3.76
943,-51.816,-30.8579,-107.06451612903227,486,2363.77278652822,239,0.04
372,-51.8056,-30.8663,-95.94262295081968,253,2370.9079134973026,206,3.76
370,-51.8057,-30.8663,-95.58878504672896,253,2375.130826778771,206,3.76
373,-51.8058,-30.8663,-105.13888888888887,253,2379.384693669716,206,3.76
945,-51.8162,-30.8579,-105.6,486,2380.284175250623,240,0.08
940,-51.8162,-30.858,-108.33333333333331,486,2385.8820557511717,239,0.04
380,-51.8059,-30.8664,-102.31372549019608,253,2393.577443962965,206,3.76
375,-51.806,-30.8664,-103.08571428571429,253,2397.8748856635207,207,3.58
376,-51.8061,-30.8664,-104.04761904761904,253,2402.202722563303,207,3.58
939,-51.8164,-30.858,-104.25,486,2402.3938059477587,240,0.08
946,-51.8165,-30.858,-108.35135135135135,486,2410.664198748575,240,0.08
377,-51.8062,-30.8665,-101.59,253,2416.425877894578,207,3.58
944,-51.8166,-30.858,-109.0,486,2418.944137695074,240,0.08
378,-51.8064,-30.8665,-99.91176470588236,253,2425.1962219538404,207,3.58
379,-51.8064,-30.8666,-100.67857142857143,253,2435.036280299909,207,3.58
368,-51.8066,-30.8666,-102.0,252,2443.889563005893,208,3.39
942,-51.817,-30.8581,-114.4,486,2457.6415392625204,240,0.08
367,-51.8067,-30.8667,-105.63571428571429,252,2458.1575691215166,208,3.39
941,-51.8171,-30.8581,-113.6,486,2465.949242111865,240,0.08
366,-51.8067,-30.8668,-106.16346153846152,252,2467.9658022764515,207,3.58
365,-51.8067,-30.8669,-108.65,252,2477.7848169594618,207,3.58
364,-51.8066,-30.867,-105.13432835820896,252,2483.214492557209,207,3.58
363,-51.8066,-30.8671,-104.96296296296295,252,2493.07206062322,207,3.58
369,-51.8065,-30.8672,-103.05263157894736,252,2498.6035323065494,207,3.58
340,-51.8065,-30.8673,-103.20833333333331,222,2508.498630735809,207,3.58
349,-51.8064,-30.8674,-103.46875,223,2514.130344078455,206,3.76
342,-51.8063,-30.8675,-98.96153846153848,223,2519.8345647197693,206,3.76
935,-51.8177,-30.8582,-115.0,485,2521.37702679807,241,0.05
343,-51.8064,-30.8675,-103.49230769230768,223,2524.061972484489,206,3.76
938,-51.8178,-30.8582,-118.23076923076924,485,2529.7285760604045,241,0.05
341,-51.8063,-30.8676,-100.05479452054794,223,2529.792390901844,206,3.76
937,-51.8179,-30.8582,-117.78571428571428,485,2538.088691774902,241,0.05
350,-51.8063,-30.8677,-94.53125,223,2539.759571304005,206,3.76
344,-51.8062,-30.8678,-99.18,223,2545.5871764186572,205,4.0
345,-51.8061,-30.8679,-101.34782608695652,223,2551.485509252679,205,4.0
346,-51.8061,-30.868,-104.21875,223,2561.512244950621,205,4.0
934,-51.8182,-30.8582,-118.0,485,2563.2195989988577,241,0.05
347,-51.8061,-30.8681,-102.57746478873241,223,2571.54768372036,205,4.0
348,-51.806,-30.8682,-103.17777777777779,223,2577.565181496762,205,4.0
1854,-51.8215,-30.8497,-119.0,723,2580.1518418898954,264,2.49
1853,-51.8216,-30.8497,-117.2,723,2589.657451280994,264,2.49
274,-51.8059,-30.8684,-102.22627737226276,193,2593.743611691394,204,4.21
1852,-51.8217,-30.8497,-119.0,723,2599.163500125891,264,2.49
275,-51.8058,-30.8685,-99.8,193,2599.9219650877526,204,4.21
936,-51.8186,-30.8583,-118.6,485,2602.1159364224236,241,0.05
276,-51.8059,-30.8685,-99.25,193,2603.8436590677666,204,4.21
1851,-51.8218,-30.8497,-118.29166666666669,723,2608.6699836204575,264,2.49
273,-51.8058,-30.8686,-98.8169014084507,193,2610.0452017098123,204,4.21
1850,-51.8219,-30.8497,-118.625,723,2618.176897028725,264,2.49
277,-51.8058,-30.8687,-97.01612903225808,193,2620.1762377687883,204,4.21
283,-51.8057,-30.8688,-95.77551020408166,193,2626.467658122429,203,4.45
1849,-51.822,-30.8497,-117.80645161290323,722,2627.684235686421,264,2.49
278,-51.8056,-30.8689,-100.53571428571428,193,2632.825485313801,203,4.45
279,-51.8057,-30.8689,-99.84848484848484,193,2636.6288334414126,203,4.45
1848,-51.8222,-30.8498,-118.0,722,2647.9315284885834,264,2.49
931,-51.8191,-30.8584,-118.5,484,2649.4634123252495,242,0.1
280,-51.8056,-30.8691,-99.77586206896551,193,2653.1992131962834,203,4.45
281,-51.8055,-30.8692,-103.39024390243902,193,2659.666197205061,203,4.45
282,-51.8054,-30.8693,-105.12765957446808,193,2666.1979164164163,202,4.66
932,-51.8193,-30.8584,-118.66666666666669,484,2666.333018475388,242,0.1
933,-51.8194,-30.8584,-119.0,484,2674.7792307357126,242,0.1
254,-51.8054,-30.8694,-106.45283018867924,163,2676.4378931090523,202,4.66
255,-51.8054,-30.8695,-105.19444444444444,163,2686.6845913694438,202,4.66
930,-51.8196,-30.8584,-118.5,484,2691.6941156257826,242,0.1
256,-51.8053,-30.8696,-99.92771084337349,163,2693.321681306568,202,4.66
257,-51.8053,-30.8697,-90.76106194690266,163,2703.595321129453,202,4.66
258,-51.8052,-30.8698,-88.875,163,2710.3154667839135,202,4.66
1673,-51.8227,-30.851,-112.25,662,2713.4652265365953,261,2.01
261,-51.8052,-30.8699,-88.90425531914894,163,2720.615297019437,202,4.66
260,-51.8052,-30.87,-93.86513994910942,163,2730.921289780298,201,4.86
267,-51.8052,-30.8701,-97.59375,163,2741.233375566406,201,4.86
266,-51.8052,-30.8702,-95.71212121212122,163,2751.551485872228,201,4.86
265,-51.8053,-30.8702,-95.93333333333334,163,2755.058083471545,201,4.86
268,-51.8054,-30.8702,-88.60526315789473,163,2758.5933853911497,202,4.66
259,-51.8056,-30.8702,-90.4,163,2765.749661002937,202,4.66
263,-51.8056,-30.8703,-92.0,163,2776.020910922013,202,4.66
481,-51.8156,-30.8645,-108.76190476190477,307,2778.702311135462,226,0.59
262,-51.8057,-30.8703,-94.03225806451613,163,2779.6282801607376,202,4.66
480,-51.8157,-30.8645,-109.35593220338984,307,2785.5925712650474,226,0.59
465,-51.8158,-30.8645,-114.16666666666669,306,2792.4985911929466,226,0.59
264,-51.8059,-30.8704,-86.9864864864865,163,2797.164901608333,202,4.66
466,-51.8159,-30.8645,-118.0,306,2799.4202542812563,226,0.59
479,-51.8155,-30.8649,-107.4,307,2802.878378455569,225,0.73
790,-51.8209,-30.8586,-118.0,453,2812.320202269182,243,0.08
467,-51.8161,-30.8645,-117.22727272727272,306,2813.3100478369147,227,0.65
245,-51.8061,-30.8705,-101.25714285714285,133,2814.765918822682,203,4.45
468,-51.8162,-30.8645,-118.16666666666669,306,2820.277949453839,227,0.65
791,-51.82100000000001,-30.8586,-117.88888888888887,453,2820.8482210496372,243,0.08
469,-51.8163,-30.8645,-117.26666666666668,306,2827.261036521139,227,0.65
470,-51.8164,-30.8645,-113.33333333333331,306,2834.259196798034,227,0.65
787,-51.8211,-30.8587,-118.0,453,2834.397016364619,243,0.08
471,-51.8165,-30.8645,-115.86363636363636,306,2841.2723189055023,227,0.65
786,-51.8212,-30.8587,-118.16666666666669,453,2842.9231652910157,243,0.08
246,-51.8064,-30.8707,-103.9850746268657,133,2846.3812874979644,203,4.45
472,-51.8166,-30.8645,-114.84677419354837,306,2848.30029232876,227,0.65
785,-51.8213,-30.8587,-118.13636363636364,453,2851.4559056180333,243,0.08
478,-51.8167,-30.8645,-117.125,306,2855.343007400658,227,0.65
401,-51.8155,-30.8656,-110.9090909090909,277,2858.0608284697364,224,0.85
403,-51.8154,-30.8657,-105.0,277,2859.396501581582,224,0.85
237,-51.8065,-30.8708,-96.07692307692308,132,2860.3393445963493,203,4.45
474,-51.8168,-30.8645,-118.33333333333331,306,2862.4003553147554,227,0.65
243,-51.8066,-30.8708,-103.32142857142857,132,2864.127957773686,203,4.45
475,-51.817,-30.8645,-118.11428571428571,306,2876.5585186324874,228,0.4
402,-51.8154,-30.866,-100.17647058823529,277,2883.4792356826233,223,1.02
473,-51.8171,-30.8645,-118.53846153846152,306,2883.6591206211565,228,0.4
476,-51.8172,-30.8645,-117.44444444444444,306,2890.773928606538,228,0.4
244,-51.8068,-30.871,-101.95833333333331,132,2892.091030019178,203,4.45
477,-51.8173,-30.8645,-116.76923076923076,306,2897.902837954677,228,0.4
357,-51.8154,-30.8662,-109.5,247,2899.6352227803714,223,1.02
454,-51.8174,-30.8645,-113.77777777777777,305,2905.0457448520606,228,0.4
793,-51.8216,-30.8593,-111.16666666666669,453,2907.4421129550215,242,0.1
242,-51.807,-30.8711,-97.69090909090907,132,2909.937108825387,204,4.21
453,-51.8175,-30.8645,-110.33333333333331,305,2912.20254630385,228,0.4
788,-51.8216,-30.8594,-109.0,453,2912.617244639952,242,0.1
789,-51.8216,-30.8595,-110.2,453,2917.8253233993296,242,0.1
792,-51.8216,-30.8596,-111.125,453,2923.0661731303294,242,0.1
238,-51.8071,-30.8712,-91.04166666666669,132,2923.947597343883,204,4.21
455,-51.8176,-30.8646,-109.60526315789473,305,2926.712182327674,228,0.4
728,-51.8216,-30.8597,-112.6,423,2928.3396178830494,241,0.05
730,-51.8216,-30.8598,-111.43478260869566,423,2933.645481883826,241,0.05
464,-51.8177,-30.8646,-114.46835443037978,305,2933.8784884004604,228,0.4
726,-51.8216,-30.8599,-109.58974358974359,423,2938.9835895525366,241,0.05
358,-51.8154,-30.8667,-103.56666666666666,247,2940.368391800395,222,1.07
457,-51.8178,-30.8646,-110.23404255319149,305,2941.0584388221537,229,0.4
239,-51.8073,-30.8713,-90.39705882352942,132,2941.870534955271,204,4.21
458,-51.8179,-30.8646,-110.16666666666669,305,2948.251933908282,229,0.4
459,-51.81800000000001,-30.8646,-117.15873015873017,305,2955.4588747566795,229,0.4
240,-51.8074,-30.8714,-90.3939393939394,132,2955.9056538307973,204,4.21
360,-51.8154,-30.8669,-106.96551724137932,247,2956.795535813782,222,1.07
241,-51.8075,-30.8714,-90.90625,132,2959.850080586849,204,4.21
724,-51.8216,-30.8603,-112.33333333333331,423,2960.6549529731824,240,0.08
727,-51.8216,-30.8604,-109.66666666666669,423,2966.1516532036426,240,0.08
460,-51.8182,-30.8646,-114.96666666666668,305,2969.9127020180113,229,0.4
725,-51.8216,-30.8605,-110.0,423,2971.679548617727,240,0.08
359,-51.8154,-30.8671,-104.52631578947368,247,2973.297282011243,222,1.07
461,-51.8183,-30.8646,-119.0,305,2977.1593944992483,229,0.4
729,-51.8216,-30.8606,-109.5,423,2977.2384654552443,240,0.08
649,-51.8216,-30.8607,-107.0,393,2982.8282302781054,240,0.08
456,-51.8184,-30.8646,-118.48,305,2984.4191448680494,229,0.4
361,-51.8155,-30.8672,-107.87012987012987,247,2987.936805500131,222,1.07
180,-51.8077,-30.8716,-88.6111111111111,102,2987.961941317641,204,4.21
657,-51.8216,-30.8608,-108.88524590163937,393,2988.4486699911595,239,0.04
462,-51.8185,-30.8646,-117.5,305,2991.6918580655697,229,0.4
179,-51.8078,-30.8716,-91.29411764705885,102,2991.955823156897,205,4.0
656,-51.8216,-30.8609,-109.6,393,2994.099611848196,239,0.04
362,-51.8156,-30.8672,-112.3030303030303,247,2994.3149056410666,222,1.07
463,-51.8186,-30.8646,-119.0,305,2998.977439782771,230,0.28
655,-51.8216,-30.861,-112.0,393,2999.7808834713724,239,0.04
178,-51.8079,-30.8717,-85.31818181818181,102,3006.031889149246,205,4.0
352,-51.8158,-30.8672,-117.4891304347826,246,3007.1217880826352,222,1.07
351,-51.8159,-30.8672,-116.02739726027396,246,3013.5503549961127,222,1.07
659,-51.8217,-30.8611,-113.4090909090909,393,3013.6860146141876,239,0.04
653,-51.8217,-30.8612,-113.25,393,3019.4118414175964,239,0.04
353,-51.816,-30.8672,-115.43478260869566,246,3019.9955298398454,222,1.07
652,-51.8217,-30.8613,-108.52631578947368,393,3025.1674618481206,239,0.04
356,-51.8161,-30.8672,-116.34615384615385,246,3026.4572065088687,222,1.07
451,-51.8196,-30.864,-117.13953488372091,304,3030.948534249239,232,0.19
651,-51.8217,-30.8614,-110.57894736842104,393,3030.952706176068,238,0.0
354,-51.8162,-30.8672,-114.0,246,3032.9352795321806,223,1.02
650,-51.8217,-30.8615,-109.56666666666666,393,3036.7674050994456,238,0.0
172,-51.8082,-30.8719,-86.85714285714286,101,3038.2535946285207,205,4.0
450,-51.8197,-30.864,-117.14285714285714,304,3038.471239814554,232,0.19
